"","subID","gender","age","handedness","english","compType","VisualWM","rtUnder500","rtOver10000","DigitSpan","reloaded","Vocabulary","DigitSymbolCoding"
"9923","36-8272","F",43,"right",1,"laptop",30,0,0,6,1,15,64
"9924","36-8277","F",35,"right",0,"laptop",40,0,0,10,1,14,51
"9925","36-8278","F",34,"both",1,"desktop",37,0,0,9,1,13,46
"9926","36-828","F",16,"right",1,"desktop",34,0,0,5,1,16,58
"9927","36-8281","M",22,"right",1,"desktop",33,0,1,7,1,7,47
"9928","36-8283","M",20,"right",0,"desktop",41,0,0,5,1,9,55
"9929","36-8286","M",21,"right",0,"laptop",37,0,0,7,1,7,61
"9930","36-8288","M",41,"right",1,"desktop",39,0,0,9,1,17,42
"9931","36-8293","M",28,"right",1,"laptop",29,0,0,7,1,8,39
"9932","36-8297","F",27,"right",1,"desktop",36,0,0,6,1,11,49
"9933","36-8299","F",33,"right",1,"laptop",32,0,0,4,1,15,47
"9934","36-83","F",25,"right",1,"laptop",36,0,0,7,1,18,55
"9935","36-8300","M",29,"right",1,"desktop",34,0,0,7,1,16,50
"9936","36-8301","F",27,"right",0,"laptop",36,0,0,7,1,11,47
"9937","36-8306","M",23,"right",0,"laptop",42,0,0,6,1,14,66
"9938","36-8311","F",42,"right",1,"laptop",34,0,0,8,1,20,41
"9939","36-8313","M",56,"right",1,"desktop",26,1,1,8,1,12,24
"9940","36-8317","F",15,"right",1,"laptop",36,0,1,4,1,7,38
"9941","36-8320","F",42,"right",0,"desktop",35,0,0,9,1,16,51
"9942","36-8321","F",41,"right",1,"desktop",35,0,0,8,1,18,45
"9943","36-8323","F",24,"right",1,"desktop",32,0,0,5,1,12,41
"9944","36-8325","F",29,"right",1,"laptop",37,0,0,8,1,17,48
"9945","36-8326","M",20,"right",1,"laptop",32,0,0,8,1,10,45
"9946","36-833","F",32,"right",1,"laptop",37,0,0,7,1,9,39
"9947","36-8334","F",25,"right",1,"desktop",38,0,0,8,1,14,48
"9948","36-8340","M",21,"right",1,"desktop",37,0,0,5,1,10,39
"9949","36-8343","M",30,"right",0,"laptop",41,0,0,7,1,6,55
"9950","36-8350","F",27,"right",0,"desktop",42,0,0,7,1,15,64
"9951","36-8355","F",19,"right",0,"desktop",35,0,0,4,1,7,38
"9952","36-8357","F",15,"right",1,"desktop",35,0,0,7,1,9,60
"9953","36-836","F",30,"right",0,"desktop",30,0,0,7,1,10,57
"9954","36-8367","F",22,"right",1,"laptop",31,0,0,7,1,8,46
"9955","36-8368","F",20,"right",1,"desktop",25,0,0,4,1,9,42
"9956","36-8375","F",21,"right",0,"laptop",17,31,0,5,1,7,42
"9957","36-8376","F",16,"right",1,"laptop",29,0,0,7,1,9,45
"9958","36-8378","M",15,"right",1,"desktop",28,0,0,4,1,7,50
"9959","36-8380","M",33,"right",0,"desktop",33,0,0,6,1,16,35
"9960","36-8386","M",25,"right",1,"laptop",30,0,0,7,1,13,48
"9961","36-8388","F",18,"right",1,"desktop",35,0,0,8,1,13,43
"9962","36-8391","F",23,"right",0,"laptop",22,0,0,7,1,5,23
"9963","36-8394","M",28,"right",1,"desktop",34,0,0,7,1,11,64
"9964","36-840","F",45,"right",1,"laptop",39,0,0,7,1,18,33
"9965","36-8400","M",21,"right",1,"desktop",35,0,0,6,1,17,60
"9966","36-8402","M",25,"left",1,"laptop",36,0,0,7,1,13,47
"9967","36-8408","M",23,"right",0,"laptop",30,1,0,6,1,5,54
"9968","36-841","F",24,"right",1,"laptop",32,0,1,6,1,12,50
"9969","36-8417","F",13,"right",1,"laptop",31,0,0,6,1,11,42
"9970","36-8419","F",20,"right",1,"laptop",36,0,0,7,1,16,70
"9971","36-8422","F",16,"right",1,"laptop",27,0,0,7,1,9,45
"9972","36-8427","F",52,"right",0,"desktop",37,0,0,7,1,14,41
"9973","36-8428","F",27,"left",1,"desktop",37,0,0,9,1,12,48
"9974","36-8432","M",26,"right",1,"laptop",32,0,0,5,1,8,55
"9975","36-8434","M",25,"right",1,"laptop",40,0,0,8,1,16,50
"9976","36-8438","F",16,"right",1,"laptop",25,1,0,4,1,9,38
"9977","36-8441","M",17,"right",0,"desktop",30,6,2,4,1,4,31
"9978","36-8447","F",21,"right",1,"desktop",33,0,0,10,1,15,59
"9979","36-8449","M",18,"right",1,"laptop",27,0,0,4,1,5,40
"9980","36-8454","M",47,"right",1,"desktop",34,0,0,8,1,15,54
"9981","36-8459","M",23,"right",0,"desktop",35,0,0,5,1,6,41
"9982","36-846","M",25,"right",1,"laptop",33,0,0,6,1,7,46
"9983","36-8467","F",23,"left",0,"desktop",38,0,0,7,1,12,60
"9984","36-8468","F",15,"right",1,"desktop",31,0,0,1,1,11,46
"9985","36-8476","F",110,"right",1,"laptop",37,0,0,9,1,15,61
"9986","36-8479","F",19,"right",1,"laptop",37,1,0,8,1,11,70
"9987","36-848","M",25,"right",1,"desktop",38,0,0,7,1,19,50
"9988","36-8481","F",29,"right",1,"laptop",42,0,0,5,1,13,72
"9989","36-8483","F",17,"right",1,"laptop",33,0,0,7,1,15,58
"9990","36-8485","F",25,"right",0,"laptop",37,0,0,7,1,9,57
"9991","36-8486","F",23,"right",0,"laptop",34,0,1,5,1,15,37
"9992","36-8489","F",17,"right",1,"laptop",38,0,0,10,1,16,56
"9993","36-849","F",15,"left",1,"laptop",28,0,0,7,1,9,43
"9994","36-8492","F",18,"right",1,"laptop",35,0,0,7,1,11,46
"9995","36-8493","F",18,"right",1,"laptop",39,0,0,8,1,13,60
"9996","36-8499","M",18,"right",1,"laptop",42,0,0,7,1,15,61
"9997","36-850","F",16,"right",1,"desktop",27,0,0,6,1,11,70
"9998","36-8501","F",28,"right",1,"desktop",30,0,0,6,1,11,41
"9999","36-8506","M",49,"right",1,"laptop",37,0,0,7,1,15,54
"10000","36-851","F",16,"right",0,"laptop",31,2,0,9,1,9,55
"10001","36-8518","F",18,"right",1,"desktop",36,0,0,7,1,9,62
"10002","36-8519","F",19,"right",0,"desktop",36,0,0,6,1,11,52
"10003","36-8524","F",16,"right",1,"desktop",38,0,0,7,1,10,47
"10004","36-8525","F",28,"right",1,"desktop",29,0,0,7,1,9,41
"10005","36-8526","F",48,"right",1,"desktop",42,0,0,5,1,9,45
"10006","36-8528","M",16,"right",1,"desktop",36,0,0,6,1,13,65
"10007","36-8533","F",17,"right",0,"laptop",37,0,0,6,1,9,62
"10008","36-8534","F",31,"right",1,"desktop",37,0,0,5,1,15,43
"10009","36-8535","M",30,"right",0,"laptop",30,0,0,5,1,5,46
"10010","36-8538","M",16,"right",1,"laptop",37,0,0,7,1,15,51
"10011","36-8543","F",18,"right",1,"laptop",33,0,0,8,1,8,50
"10012","36-8544","F",39,"left",1,"desktop",32,0,0,5,1,14,30
"10013","36-8548","F",31,"right",1,"desktop",35,0,0,6,1,11,49
"10014","36-8549","F",25,"right",1,"laptop",34,0,0,9,1,14,51
"10015","36-855","M",39,"right",1,"desktop",33,1,0,6,1,15,43
"10016","36-8551","F",25,"right",0,"desktop",30,0,0,7,1,7,51
"10017","36-8553","F",14,"right",1,"desktop",29,0,0,5,1,8,55
"10018","36-8559","F",27,"right",0,"laptop",40,0,0,2,1,5,48
"10019","36-856","F",16,"right",1,"desktop",31,0,0,7,1,12,58
"10020","36-8560","F",13,"right",1,"desktop",40,1,0,7,1,10,54
"10021","36-8561","F",21,"right",0,"laptop",26,1,0,5,1,7,35
"10022","36-8567","F",29,"right",1,"laptop",34,0,0,5,1,11,40
"10023","36-8568","F",19,"right",0,"desktop",34,0,0,7,1,13,50
"10024","36-8570","M",33,"right",1,"desktop",38,0,0,8,1,12,44
"10025","36-8578","F",47,"right",1,"desktop",36,0,0,6,1,14,46
"10026","36-8581","M",30,"right",0,"desktop",32,0,0,4,1,9,47
"10027","36-859","M",17,"right",1,"laptop",34,0,0,6,1,13,40
"10028","36-8590","F",18,"right",1,"desktop",37,0,0,2,1,11,40
"10029","36-8593","F",21,"right",1,"desktop",33,0,0,6,1,14,46
"10030","36-8595","M",20,"right",1,"laptop",37,0,0,7,1,10,44
"10031","36-8597","M",21,"right",1,"laptop",40,0,0,7,1,16,56
"10032","36-8598","F",27,"right",1,"laptop",34,0,0,6,1,10,53
"10033","36-8599","M",26,"right",0,"laptop",34,0,0,6,1,9,49
"10034","36-860","M",28,"right",0,"laptop",35,0,0,5,1,10,47
"10035","36-8601","F",14,"left",0,"laptop",34,0,0,6,1,8,43
"10036","36-8603","F",40,"right",0,"laptop",33,0,0,8,1,11,49
"10037","36-8606","F",14,"right",1,"desktop",35,0,0,7,1,9,48
"10038","36-8609","M",41,"right",1,"laptop",39,0,0,5,1,7,39
"10039","36-861","F",15,"right",1,"desktop",31,0,0,7,1,7,45
"10040","36-8610","F",36,"right",1,"desktop",35,0,0,8,1,17,50
"10041","36-8611","M",44,"right",1,"desktop",40,0,0,5,1,16,63
"10042","36-8615","F",16,"right",1,"laptop",34,0,0,5,1,12,48
"10043","36-8621","M",17,"right",0,"desktop",33,0,0,5,1,12,45
"10044","36-8629","F",16,"right",0,"desktop",36,0,0,8,1,10,44
"10045","36-8631","M",35,"right",1,"laptop",37,0,0,6,1,17,45
"10046","36-8634","F",21,"right",1,"laptop",39,0,0,4,1,10,51
"10047","36-8636","M",9,"right",1,"desktop",29,1,0,3,1,6,36
"10048","36-8638","F",17,"left",1,"desktop",38,0,0,6,1,9,46
"10049","36-8644","F",53,"right",1,"desktop",28,1,0,7,1,12,38
"10050","36-8649","F",31,"right",1,"laptop",34,0,0,7,1,12,40
"10051","36-865","F",16,"right",1,"laptop",34,0,0,6,1,12,49
"10052","36-8650","M",62,"right",1,"laptop",30,0,0,5,1,18,32
"10053","36-8655","F",28,"right",1,"desktop",40,0,0,5,1,18,58
"10054","36-8660","F",44,"left",1,"laptop",37,0,0,8,1,17,61
"10055","36-8661","F",21,"right",0,"laptop",37,0,0,7,1,16,59
"10056","36-8675","F",59,"right",1,"laptop",36,0,0,8,1,17,46
"10057","36-8676","F",14,"right",1,"laptop",31,0,0,5,1,8,45
"10058","36-868","M",29,"right",1,"laptop",34,0,0,9,1,12,43
"10059","36-8682","M",23,"right",1,"laptop",30,0,0,6,1,13,43
"10060","36-8683","M",20,"right",1,"laptop",41,0,0,7,1,13,49
"10061","36-8684","F",29,"right",1,"desktop",26,0,0,7,1,8,49
"10062","36-8687","F",15,"right",1,"desktop",29,0,0,3,1,8,54
"10063","36-8688","M",21,"right",1,"desktop",41,0,0,8,1,12,56
"10064","36-869","F",24,"right",1,"laptop",40,0,0,8,1,17,65
"10065","36-8692","F",59,"right",1,"laptop",38,0,0,8,1,20,53
"10066","36-8694","F",24,"left",0,"laptop",34,0,0,7,1,10,60
"10067","36-8696","F",23,"both",0,"laptop",38,0,0,7,1,9,67
"10068","36-8697","M",28,"left",1,"laptop",33,0,0,7,1,16,43
"10069","36-8698","F",49,"right",1,"desktop",26,0,0,6,1,19,37
"10070","36-870","F",46,"right",1,"laptop",31,0,0,6,1,13,48
"10071","36-8700","F",30,"right",1,"desktop",37,0,0,7,1,10,41
"10072","36-8703","M",55,"right",1,"desktop",28,1,0,6,1,15,41
"10073","36-8704","M",25,"right",0,"laptop",37,0,2,5,1,11,45
"10074","36-8708","F",18,"right",1,"desktop",29,0,0,5,1,14,46
"10075","36-871","F",48,"right",1,"desktop",38,0,1,6,1,19,37
"10076","36-8710","F",31,"both",1,"desktop",33,0,0,6,1,15,44
"10077","36-8713","M",24,"right",1,"laptop",37,0,0,6,1,7,41
"10078","36-8719","M",25,"right",1,"desktop",32,1,0,6,1,13,52
"10079","36-872","F",17,"right",1,"laptop",37,0,0,6,1,13,58
"10080","36-8725","F",30,"right",1,"desktop",31,0,0,8,1,10,52
"10081","36-8726","F",25,"right",1,"laptop",28,2,0,7,1,13,34
"10082","36-8740","F",23,"right",0,"laptop",35,0,0,8,1,9,39
"10083","36-8746","F",19,"right",1,"laptop",40,0,0,4,1,13,56
"10084","36-8756","M",28,"right",1,"desktop",34,0,0,9,1,16,44
"10085","36-876","F",17,"left",1,"laptop",32,0,0,6,1,14,64
"10086","36-8765","M",17,"right",1,"laptop",28,0,0,4,1,11,44
"10087","36-8766","M",24,"right",1,"desktop",34,0,0,9,1,6,59
"10088","36-8768","X",18,"right",0,"laptop",26,12,0,4,1,9,45
"10089","36-877","M",13,"left",1,"desktop",35,1,0,6,1,13,54
"10090","36-8770","F",15,"right",1,"desktop",30,0,0,6,1,13,53
"10091","36-8772","M",20,"right",0,"laptop",34,0,0,7,1,8,51
"10092","36-8777","F",35,"right",1,"laptop",40,0,0,8,1,17,49
"10093","36-8778","M",20,"right",1,"laptop",31,0,0,5,1,11,45
"10094","36-8782","M",22,"right",0,"desktop",32,0,0,6,1,6,50
"10095","36-8783","F",45,"right",1,"laptop",38,0,0,7,1,16,72
"10096","36-8792","M",30,"right",1,"desktop",29,1,0,5,1,8,31
"10097","36-8798","M",25,"right",1,"desktop",37,0,0,4,1,9,62
"10098","36-880","F",15,"right",1,"laptop",33,0,0,5,1,10,48
"10099","36-8805","M",19,"right",1,"desktop",26,0,0,8,1,14,38
"10100","36-881","M",58,"right",1,"desktop",31,0,0,5,1,18,33
"10101","36-8812","M",38,"left",0,"desktop",29,0,0,6,1,13,36
"10102","36-8814","M",17,"right",1,"desktop",38,0,0,8,1,8,66
"10103","36-8819","F",50,"right",1,"desktop",35,0,0,7,1,17,49
"10104","36-8820","F",17,"right",0,"laptop",38,0,0,6,1,6,45
"10105","36-8821","F",16,"right",1,"desktop",30,0,0,4,1,12,37
"10106","36-8823","F",16,"right",1,"desktop",30,0,0,8,1,10,69
"10107","36-8826","F",28,"right",1,"laptop",28,0,0,5,1,12,49
"10108","36-8828","M",18,"right",1,"laptop",33,0,0,6,1,15,63
"10109","36-8831","F",15,"left",1,"desktop",36,0,0,5,1,11,43
"10110","36-8833","F",21,"left",1,"laptop",40,0,0,7,1,18,68
"10111","36-8834","F",22,"right",1,"laptop",39,0,0,4,1,18,42
"10112","36-8837","F",17,"right",1,"desktop",36,0,0,2,1,15,57
"10113","36-884","F",16,"right",1,"laptop",27,1,0,8,1,12,36
"10114","36-8840","M",17,"right",1,"desktop",32,0,0,5,1,15,49
"10115","36-885","F",16,"both",1,"desktop",35,0,0,5,1,12,61
"10116","36-8850","M",32,"right",1,"laptop",37,0,0,8,1,18,37
"10117","36-8852","F",55,"right",1,"laptop",40,0,0,5,1,14,35
"10118","36-8855","F",21,"right",1,"laptop",36,0,0,7,1,15,59
"10119","36-886","F",20,"right",1,"desktop",26,4,0,6,1,12,54
"10120","36-8861","F",45,"right",1,"desktop",35,0,0,8,1,18,63
"10121","36-8864","F",15,"right",1,"laptop",20,29,0,7,1,10,31
"10122","36-8865","M",19,"right",0,"desktop",32,0,1,5,1,9,41
"10123","36-8867","F",19,"right",0,"laptop",39,0,0,7,1,8,55
"10124","36-8870","F",51,"right",1,"laptop",27,0,0,7,1,19,40
"10125","36-8872","F",42,"right",1,"laptop",32,0,0,8,1,16,50
"10126","36-8874","F",47,"right",1,"desktop",30,2,0,4,1,8,39
"10127","36-8875","F",66,"right",1,"desktop",35,0,0,6,1,15,29
"10128","36-8877","F",16,"right",1,"laptop",33,0,0,6,1,13,50
"10129","36-888","F",17,"right",1,"desktop",37,0,0,8,1,12,62
"10130","36-8884","F",23,"right",1,"laptop",37,0,0,4,1,11,47
"10131","36-8885","M",21,"right",1,"laptop",38,0,1,8,1,19,52
"10132","36-889","M",39,"left",1,"laptop",34,0,0,7,1,14,44
"10133","36-8897","F",23,"right",0,"laptop",38,0,0,5,1,10,48
"10134","36-891","F",18,"right",0,"laptop",33,0,0,5,1,10,48
"10135","36-8913","F",20,"right",1,"desktop",35,0,0,5,1,13,56
"10136","36-8914","M",49,"right",1,"laptop",34,0,0,7,1,14,47
"10137","36-8920","F",31,"right",1,"laptop",36,0,0,8,1,10,44
"10138","36-8922","F",21,"right",1,"laptop",34,0,0,8,1,13,50
"10139","36-8927","F",43,"right",1,"laptop",38,0,0,8,1,19,49
"10140","36-893","F",17,"right",1,"desktop",39,0,0,5,1,12,52
"10141","36-8930","F",31,"right",1,"desktop",36,0,0,6,1,14,57
"10142","36-8931","M",13,"left",1,"laptop",32,0,0,5,1,11,47
"10143","36-8934","M",20,"right",0,"laptop",33,0,0,7,1,7,62
"10144","36-8946","F",15,"right",1,"laptop",37,0,1,5,1,8,39
"10145","36-8947","F",17,"left",1,"laptop",29,0,0,5,1,11,58
"10146","36-8949","F",17,"right",1,"desktop",37,1,0,8,1,15,73
"10147","36-8951","M",17,"both",1,"desktop",36,0,0,5,1,4,52
"10148","36-8956","M",34,"right",1,"laptop",37,0,0,7,1,11,54
"10149","36-8958","F",40,"right",1,"laptop",35,0,0,8,1,12,33
"10150","36-8959","F",33,"right",1,"desktop",38,0,0,8,1,15,70
"10151","36-8960","M",35,"right",1,"desktop",36,0,0,6,1,19,34
"10152","36-8962","F",18,"right",1,"laptop",39,0,0,9,1,10,68
"10153","36-8963","F",16,"right",1,"laptop",34,0,0,6,1,6,40
"10154","36-8968","F",17,"right",1,"laptop",37,0,0,6,1,10,82
"10155","36-897","F",24,"right",1,"desktop",32,0,0,7,1,17,54
"10156","36-8979","F",22,"right",1,"desktop",33,0,0,6,1,9,52
"10157","36-898","M",21,"right",1,"desktop",32,0,0,9,1,12,75
"10158","36-8986","F",16,"right",1,"laptop",39,0,0,9,1,13,47
"10159","36-9002","F",24,"right",1,"laptop",34,0,0,7,1,16,33
"10160","36-9004","M",21,"right",1,"laptop",37,0,0,7,1,13,49
"10161","36-9006","M",19,"right",1,"desktop",33,1,0,6,1,12,64
"10162","36-9010","M",20,"right",0,"laptop",34,0,0,6,1,14,36
"10163","36-9013","M",31,"right",1,"desktop",38,0,0,9,1,17,77
"10164","36-9018","M",32,"right",0,"desktop",37,0,0,5,1,14,46
"10165","36-9019","M",20,"right",0,"laptop",32,0,0,4,1,13,47
"10166","36-902","F",15,"right",1,"laptop",30,0,0,5,1,9,46
"10167","36-9020","M",62,"right",1,"laptop",39,0,0,8,1,19,43
"10168","36-9021","F",15,"right",1,"laptop",35,0,0,5,1,10,39
"10169","36-9022","F",18,"right",1,"desktop",35,0,0,8,1,8,49
"10170","36-9023","F",21,"right",1,"laptop",38,0,0,10,1,17,49
"10171","36-9028","F",31,"right",0,"laptop",35,0,0,7,1,7,59
"10172","36-9039","F",26,"right",0,"laptop",32,0,0,6,1,7,45
"10173","36-9041","F",16,"right",1,"desktop",36,0,0,7,1,14,59
"10174","36-9042","F",14,"right",0,"laptop",34,1,0,5,1,6,40
"10175","36-9044","F",53,"left",1,"desktop",27,0,0,7,1,13,37
"10176","36-9049","F",35,"right",1,"laptop",36,0,0,4,1,17,41
"10177","36-9052","F",16,"right",1,"laptop",36,0,0,7,1,15,49
"10178","36-9053","M",27,"right",1,"laptop",35,0,0,7,1,12,49
"10179","36-9059","F",18,"right",1,"desktop",31,0,0,6,1,6,57
"10180","36-9061","M",34,"right",1,"desktop",36,0,0,8,1,17,53
"10181","36-9067","F",29,"right",1,"laptop",27,4,0,4,1,9,32
"10182","36-9068","F",18,"left",1,"desktop",27,0,0,8,1,11,57
"10183","36-9072","M",20,"right",1,"laptop",34,2,0,5,1,10,46
"10184","36-9079","F",22,"left",1,"laptop",39,0,0,6,1,16,62
"10185","36-9083","M",15,"right",1,"laptop",26,0,0,6,1,14,41
"10186","36-9087","M",18,"right",1,"laptop",41,0,0,7,1,10,52
"10187","36-909","F",53,"right",1,"laptop",37,0,0,8,1,16,45
"10188","36-9090","M",27,"both",1,"desktop",36,0,0,6,1,7,43
"10189","36-9091","M",31,"right",1,"laptop",34,0,1,6,1,14,36
"10190","36-9093","M",28,"right",1,"laptop",38,0,1,7,1,14,44
"10191","36-9097","M",58,"right",1,"laptop",32,0,0,8,1,19,47
"10192","36-910","M",31,"right",0,"laptop",19,5,0,6,1,5,45
"10193","36-9104","M",18,"left",1,"desktop",26,1,0,5,1,4,34
"10194","36-9106","F",18,"right",1,"laptop",30,0,0,6,1,17,51
"10195","36-9110","M",14,"right",1,"desktop",35,3,0,6,1,13,68
"10196","36-9111","M",17,"right",0,"desktop",36,0,0,6,1,11,75
"10197","36-9119","F",26,"right",1,"laptop",34,0,0,7,1,10,44
"10198","36-9134","F",14,"right",1,"desktop",29,0,0,5,1,7,47
"10199","36-9137","F",14,"right",1,"desktop",32,0,0,5,1,10,56
"10200","36-9140","F",23,"right",0,"laptop",35,0,0,6,1,17,33
"10201","36-9142","F",17,"right",1,"desktop",34,0,0,7,1,12,61
"10202","36-9147","F",14,"right",1,"desktop",38,0,0,5,1,9,46
"10203","36-915","F",17,"right",0,"desktop",35,0,0,5,1,8,53
"10204","36-9150","M",27,"right",1,"laptop",35,0,0,7,1,10,43
"10205","36-9159","M",17,"left",1,"laptop",36,0,0,9,1,13,78
"10206","36-916","F",16,"right",0,"laptop",36,0,0,6,1,10,49
"10207","36-9162","M",25,"right",0,"desktop",29,0,0,4,1,3,30
"10208","36-9166","M",18,"right",1,"laptop",40,0,0,6,1,13,76
"10209","36-917","M",12,"right",1,"desktop",34,0,0,7,1,12,40
"10210","36-9176","F",13,"right",1,"desktop",29,0,0,7,1,9,47
"10211","36-9177","M",17,"right",1,"desktop",32,0,0,4,1,12,42
"10212","36-9180","M",18,"right",1,"desktop",35,0,0,5,1,12,62
"10213","36-9182","M",18,"right",1,"desktop",32,3,0,7,1,13,53
"10214","36-9184","F",17,"left",1,"desktop",35,0,0,7,1,16,49
"10215","36-9188","M",14,"right",0,"desktop",34,0,0,7,1,8,48
"10216","36-9191","F",13,"right",1,"desktop",29,0,0,7,1,6,41
"10217","36-9195","F",14,"right",1,"desktop",24,1,0,6,1,7,51
"10218","36-9199","F",30,"left",0,"desktop",39,0,0,10,1,10,71
"10219","36-92","F",22,"right",1,"laptop",30,0,0,4,1,11,36
"10220","36-9200","F",25,"right",1,"desktop",35,0,0,7,1,15,52
"10221","36-9201","M",18,"right",1,"laptop",37,0,0,7,1,13,54
"10222","36-9202","M",27,"right",1,"laptop",37,0,0,9,1,11,46
"10223","36-9209","M",14,"right",1,"laptop",36,0,0,5,1,11,55
"10224","36-921","F",18,"left",1,"desktop",38,0,0,7,1,13,55
"10225","36-9218","M",17,"right",1,"laptop",39,0,0,9,1,17,54
"10226","36-9222","F",19,"right",1,"laptop",38,0,0,5,1,13,53
"10227","36-9226","M",18,"left",1,"laptop",38,1,0,9,1,14,58
"10228","36-9228","M",21,"right",0,"laptop",37,0,0,6,1,8,38
"10229","36-923","F",17,"right",1,"laptop",26,6,0,9,1,17,46
"10230","36-9239","F",16,"right",1,"desktop",33,0,0,9,1,8,55
"10231","36-9240","F",15,"right",1,"desktop",30,0,0,5,1,12,36
"10232","36-9241","F",20,"right",0,"laptop",39,0,0,5,1,7,51
"10233","36-925","F",16,"right",1,"laptop",36,0,0,8,1,8,53
"10234","36-9251","F",17,"right",0,"laptop",42,0,0,7,1,10,72
"10235","36-9253","F",19,"both",1,"laptop",19,2,0,2,1,10,39
"10236","36-9256","F",16,"right",1,"laptop",37,0,0,9,1,11,58
"10237","36-9257","F",13,"right",1,"desktop",25,0,0,5,1,7,36
"10238","36-9259","F",17,"right",1,"desktop",38,0,0,5,1,15,58
"10239","36-9260","M",23,"right",1,"desktop",31,0,0,7,1,15,50
"10240","36-9261","F",21,"right",1,"laptop",42,0,1,5,1,10,52
"10241","36-9262","M",21,"right",1,"desktop",32,0,0,7,1,10,41
"10242","36-9263","F",16,"both",1,"desktop",39,0,0,6,1,8,91
"10243","36-9269","F",67,"right",1,"laptop",35,0,0,7,1,19,38
"10244","36-927","M",21,"right",1,"laptop",33,0,0,5,1,15,52
"10245","36-9272","F",28,"right",0,"laptop",29,0,0,8,1,18,48
"10246","36-9274","F",22,"right",1,"desktop",34,0,0,5,1,10,44
"10247","36-9275","M",28,"right",1,"laptop",39,0,0,9,1,16,61
"10248","36-928","F",16,"right",1,"desktop",32,0,0,6,1,10,55
"10249","36-9280","M",24,"left",1,"desktop",33,0,0,7,1,11,43
"10250","36-9285","F",42,"right",1,"desktop",38,0,0,6,1,18,71
"10251","36-9286","F",24,"right",1,"laptop",32,0,0,7,1,14,42
"10252","36-9291","M",17,"right",1,"laptop",42,0,0,6,1,14,44
"10253","36-9293","M",19,"right",0,"laptop",34,0,0,7,1,13,46
"10254","36-9294","M",22,"right",0,"desktop",34,0,0,5,1,2,45
"10255","36-9297","F",10,"right",1,"desktop",35,0,0,7,1,8,46
"10256","36-9298","M",10,"right",1,"desktop",28,0,0,4,1,8,34
"10257","36-9299","M",10,"right",0,"desktop",28,8,0,5,1,5,48
"10258","36-930","F",15,"right",1,"laptop",30,0,0,5,1,12,46
"10259","36-9300","M",9,"left",1,"desktop",34,0,0,5,1,7,38
"10260","36-9302","M",28,"right",1,"desktop",41,0,0,9,1,17,61
"10261","36-9303","F",66,"right",1,"laptop",38,0,0,4,1,20,33
"10262","36-9307","F",24,"right",1,"laptop",31,0,0,7,1,18,41
"10263","36-931","F",14,"right",1,"desktop",24,1,0,5,1,13,46
"10264","36-9310","F",21,"right",1,"laptop",30,0,0,5,1,10,35
"10265","36-9311","F",42,"right",1,"laptop",35,0,0,8,1,14,88
"10266","36-9321","M",58,"right",0,"laptop",32,0,0,5,1,19,41
"10267","36-9334","M",27,"right",1,"desktop",32,0,0,7,1,17,57
"10268","36-9336","M",25,"left",1,"laptop",33,0,0,4,1,12,43
"10269","36-9339","F",36,"right",1,"desktop",36,0,0,6,1,19,50
"10270","36-9350","F",29,"right",0,"laptop",28,0,0,8,1,10,45
"10271","36-9353","M",39,"left",1,"laptop",38,0,0,9,1,17,53
"10272","36-9356","M",18,"right",1,"laptop",39,0,0,5,1,8,60
"10273","36-9359","M",50,"right",1,"laptop",33,0,0,9,1,19,47
"10274","36-936","F",16,"both",0,"laptop",29,0,0,7,1,5,49
"10275","36-9361","F",14,"right",1,"desktop",35,0,0,4,1,8,63
"10276","36-9364","M",23,"right",1,"laptop",35,0,0,9,1,14,60
"10277","36-9365","M",29,"right",1,"desktop",33,0,0,8,1,17,47
"10278","36-9366","F",49,"right",1,"laptop",33,0,0,3,1,12,27
"10279","36-9368","M",23,"right",1,"laptop",35,0,0,7,1,12,53
"10280","36-9369","M",40,"left",0,"desktop",38,0,0,6,1,13,49
"10281","36-937","M",23,"left",1,"desktop",34,0,0,8,1,8,53
"10282","36-9371","M",44,"right",1,"desktop",38,0,0,9,1,20,51
"10283","36-9380","F",18,"right",0,"laptop",40,0,0,11,1,4,46
"10284","36-9383","M",53,"left",1,"desktop",28,0,0,6,1,18,55
"10285","36-9388","F",28,"left",1,"laptop",37,0,0,3,1,19,52
"10286","36-9393","F",49,"right",1,"laptop",34,0,0,8,1,18,49
"10287","36-9396","F",19,"right",0,"laptop",32,0,1,6,1,10,51
"10288","36-9398","F",17,"right",1,"laptop",34,0,0,7,1,15,50
"10289","36-9399","F",14,"right",1,"laptop",41,0,0,7,1,7,50
"10290","36-9401","M",25,"left",1,"desktop",41,0,0,7,1,17,54
"10291","36-9405","F",55,"right",0,"laptop",37,0,0,7,1,2,48
